OrderID,Customer,Age,City,Product,Category,Price,Quantity,Date
5163,Y,30,Bangalore,Tablet,Tech,30000,3,2024-09-16
5164,E,30,Bangalore,Laptop,Tech,50000,1,2024-01-14
5165,R,25,Delhi,Shoes,Clothing,2000,2,2024-05-14
5166,Q,30,Delhi,Shirt,Clothing,1000,3,2024-04-10
5167,Z,30,Chennai,Laptop,Tech,50000,3,2024-05-12
5168,S,35,Delhi,Shoes,Clothing,2000,2,2024-05-16
5169,N,35,Delhi,Shoes,Clothing,2000,1,2024-08-28
5170,J,30,Mumbai,Shoes,Clothing,2000,1,2024-07-26
5171,C,35,Chennai,Laptop,Tech,50000,3,2024-08-07
5172,K,22,Chennai,Shoes,Clothing,2000,3,2024-07-28
5173,B,22,Mumbai,Shoes,Clothing,2000,3,2024-01-10
5174,U,30,Kolkata,Phone,Tech,20000,1,2024-09-23
5175,L,25,Bangalore,Shoes,Clothing,2000,2,2024-11-09
5176,E,35,Mumbai,Shoes,Clothing,2000,1,2024-04-03
5177,J,22,Chennai,Shirt,Clothing,1000,2,2024-01-21
5178,H,25,Mumbai,Laptop,Tech,50000,2,2024-05-13
5179,K,22,Chennai,Shoes,Clothing,2000,1,2024-01-10
5180,Y,22,Mumbai,Shirt,Clothing,1000,3,2024-01-08
5181,D,35,Chennai,Tablet,Tech,30000,1,2024-01-03
5182,L,22,Bangalore,Shoes,Clothing,2000,1,2024-08-16
5183,B,25,Chennai,Phone,Tech,20000,1,2024-03-04
5184,U,25,Mumbai,Laptop,Tech,50000,1,2024-12-02
5185,L,35,Kolkata,Shirt,Clothing,1000,3,2024-02-11
5186,J,22,Kolkata,Shirt,Clothing,1000,1,2024-02-23
5187,G,22,Delhi,Shirt,Clothing,1000,2,2024-10-13
5188,G,30,Delhi,Tablet,Tech,30000,1,2024-04-20
5189,Q,22,Delhi,Phone,Tech,20000,1,2024-02-10
5190,K,30,Kolkata,Shoes,Clothing,2000,2,2024-10-15
5191,D,30,Kolkata,Tablet,Tech,30000,1,2024-10-15
5192,O,25,Mumbai,Shoes,Clothing,2000,2,2024-02-26
5193,Z,35,Chennai,Tablet,Tech,30000,1,2024-03-09
5194,R,35,Mumbai,Laptop,Tech,50000,1,2024-12-26
5195,I,30,Kolkata,Shirt,Clothing,1000,2,2024-12-01
5196,M,30,Mumbai,Tablet,Tech,30000,1,2024-07-31
5197,X,25,Mumbai,Phone,Tech,20000,1,2024-01-10
5198,H,22,Mumbai,Laptop,Tech,50000,3,2024-04-16
5199,F,35,Kolkata,Shirt,Clothing,1000,1,2024-10-06
5200,Y,30,Bangalore,Shoes,Clothing,2000,3,2024-11-13
5201,K,30,Kolkata,Laptop,Tech,50000,3,2024-05-06
5202,X,35,Bangalore,Phone,Tech,20000,1,2024-09-20
5203,B,22,Mumbai,Laptop,Tech,50000,2,2024-07-29
5204,W,22,Mumbai,Laptop,Tech,50000,1,2024-12-04
5205,E,30,Mumbai,Phone,Tech,20000,2,2024-07-28
5206,M,22,Bangalore,Tablet,Tech,30000,2,2024-09-06
5207,B,35,Kolkata,Tablet,Tech,30000,3,2024-09-04
5208,P,35,Kolkata,Tablet,Tech,30000,1,2024-01-12
5209,M,25,Bangalore,Phone,Tech,20000,1,2024-11-23
5210,G,35,Bangalore,Phone,Tech,20000,3,2024-11-04
5211,B,22,Mumbai,Shoes,Clothing,2000,2,2024-10-14
5212,V,25,Bangalore,Shoes,Clothing,2000,2,2024-03-12
5213,B,25,Bangalore,Shirt,Clothing,1000,2,2024-07-12
5214,Q,22,Delhi,Phone,Tech,20000,1,2024-08-25
5215,P,30,Chennai,Laptop,Tech,50000,2,2024-04-26
5216,X,35,Bangalore,Tablet,Tech,30000,3,2024-10-16
5217,J,22,Bangalore,Laptop,Tech,50000,1,2024-05-30
5218,U,22,Kolkata,Tablet,Tech,30000,2,2024-06-28
5219,E,35,Mumbai,Shirt,Clothing,1000,2,2024-07-21
5220,G,25,Kolkata,Shoes,Clothing,2000,3,2024-02-27
5221,L,35,Mumbai,Phone,Tech,20000,2,2024-10-21
5222,T,22,Chennai,Phone,Tech,20000,1,2024-11-08
5223,R,22,Bangalore,Shoes,Clothing,2000,2,2024-05-08
5224,G,30,Kolkata,Phone,Tech,20000,3,2024-10-28
5225,V,35,Mumbai,Tablet,Tech,30000,1,2024-04-15
5226,O,30,Kolkata,Shoes,Clothing,2000,2,2024-12-14
5227,L,25,Mumbai,Phone,Tech,20000,1,2024-05-27
5228,U,22,Delhi,Shirt,Clothing,1000,3,2024-06-11
5229,F,25,Delhi,Shirt,Clothing,1000,3,2024-07-25
5230,J,25,Bangalore,Shirt,Clothing,1000,2,2024-11-04
5231,F,22,Mumbai,Shoes,Clothing,2000,1,2024-04-11
5232,C,25,Bangalore,Phone,Tech,20000,3,2024-01-05
5233,E,30,Mumbai,Phone,Tech,20000,3,2024-10-18
5234,L,30,Kolkata,Tablet,Tech,30000,1,2024-01-31
5235,K,35,Delhi,Laptop,Tech,50000,1,2024-08-11
5236,V,25,Delhi,Phone,Tech,20000,3,2024-06-27
5237,Q,22,Kolkata,Phone,Tech,20000,2,2024-09-09
5238,D,35,Mumbai,Phone,Tech,20000,1,2024-08-11
5239,R,22,Mumbai,Tablet,Tech,30000,3,2024-07-31
5240,V,25,Chennai,Phone,Tech,20000,1,2024-04-14
5241,H,25,Kolkata,Tablet,Tech,30000,1,2024-03-10
5242,Y,25,Mumbai,Shirt,Clothing,1000,3,2024-07-09
5243,H,22,Mumbai,Tablet,Tech,30000,1,2024-10-10
5244,G,35,Bangalore,Shoes,Clothing,2000,1,2024-08-20
5245,C,30,Chennai,Tablet,Tech,30000,3,2024-04-16
5246,I,25,Chennai,Phone,Tech,20000,2,2024-02-29
5247,E,25,Chennai,Shoes,Clothing,2000,2,2024-11-30
5248,X,35,Bangalore,Laptop,Tech,50000,2,2024-06-24
5249,P,35,Chennai,Tablet,Tech,30000,1,2024-03-04
5250,P,30,Chennai,Laptop,Tech,50000,2,2024-02-22
5251,E,25,Chennai,Laptop,Tech,50000,3,2024-05-06
5252,S,25,Chennai,Phone,Tech,20000,1,2024-01-22
5253,K,30,Bangalore,Tablet,Tech,30000,2,2024-11-03
5254,F,35,Kolkata,Phone,Tech,20000,3,2024-10-07
5255,G,35,Kolkata,Phone,Tech,20000,3,2024-09-25
5256,D,25,Delhi,Laptop,Tech,50000,1,2024-10-17
5257,F,30,Delhi,Shirt,Clothing,1000,2,2024-09-17
5258,V,30,Kolkata,Laptop,Tech,50000,1,2024-08-13
5259,P,30,Mumbai,Shirt,Clothing,1000,2,2024-07-17
5260,F,25,Mumbai,Phone,Tech,20000,2,2024-03-11
5261,P,22,Chennai,Shirt,Clothing,1000,1,2024-06-08
5262,Z,22,Mumbai,Shirt,Clothing,1000,2,2024-04-20
5263,R,30,Mumbai,Phone,Tech,20000,1,2024-12-28
5264,B,30,Mumbai,Shoes,Clothing,2000,2,2024-04-20
5265,Y,35,Chennai,Tablet,Tech,30000,2,2024-01-13
5266,Q,30,Kolkata,Shoes,Clothing,2000,1,2024-12-07
5267,X,25,Bangalore,Tablet,Tech,30000,3,2024-05-20
5268,I,30,Kolkata,Shirt,Clothing,1000,1,2024-07-01
5269,L,22,Delhi,Phone,Tech,20000,3,2024-12-19
5270,Y,22,Kolkata,Laptop,Tech,50000,2,2024-05-14
5271,M,22,Chennai,Laptop,Tech,50000,3,2024-07-23
5272,S,35,Bangalore,Tablet,Tech,30000,2,2024-10-02
5273,Y,30,Mumbai,Phone,Tech,20000,2,2024-08-04
5274,N,35,Chennai,Tablet,Tech,30000,3,2024-04-18
5275,N,25,Bangalore,Shoes,Clothing,2000,2,2024-05-27
5276,B,35,Mumbai,Tablet,Tech,30000,3,2024-09-17
5277,X,25,Delhi,Shoes,Clothing,2000,2,2024-07-17
5278,I,22,Kolkata,Laptop,Tech,50000,1,2024-01-03
5279,B,22,Bangalore,Shirt,Clothing,1000,3,2024-05-18
5280,V,35,Mumbai,Tablet,Tech,30000,1,2024-11-24
5281,J,25,Bangalore,Tablet,Tech,30000,2,2024-08-25
5282,U,22,Chennai,Laptop,Tech,50000,2,2024-11-12
5283,V,30,Kolkata,Shirt,Clothing,1000,2,2024-10-07
5284,Z,30,Mumbai,Tablet,Tech,30000,3,2024-01-22
5285,X,30,Delhi,Shoes,Clothing,2000,1,2024-12-19
5286,D,35,Delhi,Shirt,Clothing,1000,2,2024-04-04
5287,S,22,Bangalore,Tablet,Tech,30000,2,2024-10-23
5288,U,25,Kolkata,Laptop,Tech,50000,2,2024-06-09
5289,O,30,Delhi,Shirt,Clothing,1000,2,2024-12-14
5290,B,30,Mumbai,Shirt,Clothing,1000,2,2024-06-14
5291,T,35,Bangalore,Shirt,Clothing,1000,2,2024-01-27
5292,K,22,Kolkata,Shoes,Clothing,2000,2,2024-06-18
5293,J,25,Kolkata,Laptop,Tech,50000,2,2024-02-12
5294,M,30,Bangalore,Shoes,Clothing,2000,1,2024-07-17
5295,R,25,Mumbai,Shoes,Clothing,2000,2,2024-01-18
5296,B,25,Mumbai,Shirt,Clothing,1000,2,2024-03-01
5297,X,22,Delhi,Shirt,Clothing,1000,1,2024-05-07
5298,M,22,Chennai,Shirt,Clothing,1000,1,2024-08-10
5299,Y,35,Mumbai,Tablet,Tech,30000,3,2024-01-22
5300,K,22,Chennai,Shirt,Clothing,1000,1,2024-03-20
5301,Q,30,Kolkata,Laptop,Tech,50000,1,2024-05-25
5302,F,30,Kolkata,Shirt,Clothing,1000,2,2024-08-29
5303,U,25,Kolkata,Shoes,Clothing,2000,2,2024-05-31
5304,N,25,Bangalore,Laptop,Tech,50000,1,2024-07-20
5305,Z,25,Bangalore,Shoes,Clothing,2000,2,2024-08-20
5306,I,25,Bangalore,Shirt,Clothing,1000,1,2024-09-03
5307,R,25,Delhi,Tablet,Tech,30000,2,2024-01-01
5308,J,25,Kolkata,Laptop,Tech,50000,1,2024-02-25
5309,L,25,Delhi,Shirt,Clothing,1000,1,2024-07-14
5310,Z,25,Bangalore,Tablet,Tech,30000,3,2024-07-21
5311,H,35,Kolkata,Shoes,Clothing,2000,3,2024-12-03
5312,B,22,Bangalore,Laptop,Tech,50000,3,2024-01-25
5313,N,35,Chennai,Tablet,Tech,30000,2,2024-02-02
5314,D,25,Delhi,Shoes,Clothing,2000,1,2024-03-28
5315,K,25,Delhi,Shirt,Clothing,1000,3,2024-03-04
5316,H,22,Bangalore,Laptop,Tech,50000,2,2024-07-23
5317,L,35,Delhi,Phone,Tech,20000,1,2024-04-09
5318,L,30,Mumbai,Phone,Tech,20000,1,2024-03-03
5319,Z,30,Delhi,Shoes,Clothing,2000,2,2024-07-28
5320,O,35,Bangalore,Phone,Tech,20000,2,2024-03-02
5321,R,22,Delhi,Shirt,Clothing,1000,2,2024-07-17
5322,P,35,Chennai,Phone,Tech,20000,1,2024-09-09
5323,J,25,Kolkata,Laptop,Tech,50000,1,2024-11-26
5324,O,30,Delhi,Laptop,Tech,50000,1,2024-07-24
5325,R,25,Delhi,Shoes,Clothing,2000,1,2024-02-24
5326,E,35,Delhi,Shirt,Clothing,1000,2,2024-04-23
5327,O,25,Kolkata,Phone,Tech,20000,3,2024-11-16
5328,M,25,Bangalore,Tablet,Tech,30000,2,2024-11-14
5329,J,25,Bangalore,Laptop,Tech,50000,3,2024-01-10
5330,R,22,Mumbai,Tablet,Tech,30000,2,2024-07-19
5331,J,22,Mumbai,Shirt,Clothing,1000,3,2024-06-30
5332,T,22,Kolkata,Tablet,Tech,30000,2,2024-08-13
5333,V,22,Mumbai,Phone,Tech,20000,2,2024-11-14
5334,Y,25,Bangalore,Shoes,Clothing,2000,2,2024-01-06
5335,Q,25,Bangalore,Shirt,Clothing,1000,2,2024-05-23
5336,W,30,Delhi,Shirt,Clothing,1000,3,2024-07-19
5337,I,35,Chennai,Shoes,Clothing,2000,2,2024-07-05
5338,M,22,Mumbai,Shoes,Clothing,2000,1,2024-01-26
5339,Q,35,Chennai,Tablet,Tech,30000,2,2024-12-15
5340,L,25,Chennai,Tablet,Tech,30000,1,2024-11-06
5341,G,35,Chennai,Shoes,Clothing,2000,1,2024-05-16
5342,O,30,Bangalore,Tablet,Tech,30000,3,2024-03-31
5343,B,25,Mumbai,Tablet,Tech,30000,3,2024-02-17
5344,F,22,Delhi,Shirt,Clothing,1000,1,2024-01-02
5345,A,22,Mumbai,Shoes,Clothing,2000,1,2024-01-08
5346,L,30,Delhi,Shirt,Clothing,1000,1,2024-05-04
5347,O,30,Mumbai,Laptop,Tech,50000,1,2024-03-31
5348,O,30,Bangalore,Shoes,Clothing,2000,1,2024-03-20
5349,O,30,Chennai,Tablet,Tech,30000,1,2024-07-29
5350,I,35,Kolkata,Shirt,Clothing,1000,3,2024-06-10
5351,V,22,Delhi,Tablet,Tech,30000,1,2024-06-09
5352,M,25,Mumbai,Laptop,Tech,50000,3,2024-01-11
5353,U,22,Mumbai,Laptop,Tech,50000,2,2024-01-13
5354,F,35,Delhi,Tablet,Tech,30000,3,2024-12-21
5355,S,35,Kolkata,Shirt,Clothing,1000,1,2024-06-15
5356,Q,30,Bangalore,Laptop,Tech,50000,2,2024-11-22
5357,U,35,Mumbai,Laptop,Tech,50000,2,2024-03-08
5358,I,30,Delhi,Shoes,Clothing,2000,1,2024-12-06
5359,U,22,Bangalore,Laptop,Tech,50000,2,2024-09-04
5360,G,25,Chennai,Shirt,Clothing,1000,3,2024-02-05
5361,U,25,Kolkata,Shoes,Clothing,2000,1,2024-05-04
5362,X,30,Chennai,Shirt,Clothing,1000,2,2024-03-29
5363,U,35,Mumbai,Phone,Tech,20000,2,2024-09-11
5364,S,35,Mumbai,Laptop,Tech,50000,2,2024-07-30
5365,E,35,Kolkata,Shoes,Clothing,2000,3,2024-10-17
5366,V,35,Mumbai,Shoes,Clothing,2000,2,2024-01-12
5367,I,25,Bangalore,Shoes,Clothing,2000,2,2024-01-12
5368,M,35,Mumbai,Shoes,Clothing,2000,1,2024-04-12
5369,H,22,Bangalore,Phone,Tech,20000,3,2024-10-21
5370,S,30,Delhi,Shoes,Clothing,2000,1,2024-08-21
5371,Q,35,Chennai,Phone,Tech,20000,2,2024-02-05
5372,V,22,Mumbai,Shoes,Clothing,2000,2,2024-03-08
5373,F,25,Mumbai,Shirt,Clothing,1000,1,2024-02-20
5374,O,22,Bangalore,Tablet,Tech,30000,3,2024-09-02
5375,T,22,Kolkata,Phone,Tech,20000,1,2024-10-19
5376,F,35,Bangalore,Shoes,Clothing,2000,1,2024-12-03
5377,I,22,Kolkata,Tablet,Tech,30000,1,2024-07-16
5378,Q,25,Kolkata,Tablet,Tech,30000,2,2024-10-13
5379,Z,35,Chennai,Shirt,Clothing,1000,2,2024-09-09
5380,M,30,Bangalore,Shirt,Clothing,1000,2,2024-08-07
5381,L,22,Bangalore,Tablet,Tech,30000,1,2024-12-19
5382,L,35,Mumbai,Shirt,Clothing,1000,1,2024-10-07
5383,Q,25,Bangalore,Shirt,Clothing,1000,3,2024-06-20
5384,A,35,Kolkata,Shoes,Clothing,2000,1,2024-03-19
5385,S,25,Delhi,Laptop,Tech,50000,2,2024-07-23
5386,L,25,Chennai,Shoes,Clothing,2000,2,2024-01-30
5387,Z,22,Kolkata,Shirt,Clothing,1000,1,2024-02-15
5388,B,35,Delhi,Laptop,Tech,50000,3,2024-04-19
5389,J,35,Bangalore,Shirt,Clothing,1000,2,2024-12-30
5390,W,25,Delhi,Tablet,Tech,30000,2,2024-04-16
5391,A,22,Bangalore,Tablet,Tech,30000,1,2024-12-08
5392,B,35,Mumbai,Tablet,Tech,30000,3,2024-11-16
5393,H,30,Chennai,Tablet,Tech,30000,3,2024-03-20
5394,A,35,Delhi,Phone,Tech,20000,2,2024-11-10
5395,B,22,Chennai,Phone,Tech,20000,2,2024-04-06
5396,H,30,Bangalore,Tablet,Tech,30000,1,2024-05-06
5397,O,22,Mumbai,Tablet,Tech,30000,2,2024-03-30
5398,S,30,Delhi,Laptop,Tech,50000,2,2024-11-26
5399,K,35,Mumbai,Shirt,Clothing,1000,2,2024-08-30
5400,C,25,Mumbai,Laptop,Tech,50000,2,2024-03-11
5401,T,35,Bangalore,Laptop,Tech,50000,3,2024-04-12
5402,Z,22,Delhi,Phone,Tech,20000,2,2024-07-24
5403,H,22,Mumbai,Phone,Tech,20000,2,2024-12-03
5404,Q,25,Kolkata,Tablet,Tech,30000,2,2024-01-28
5405,D,30,Mumbai,Shoes,Clothing,2000,1,2024-12-19
5406,N,25,Kolkata,Shirt,Clothing,1000,2,2024-11-11
5407,J,25,Mumbai,Tablet,Tech,30000,2,2024-11-20
5408,J,35,Mumbai,Shoes,Clothing,2000,1,2024-06-25
5409,U,35,Kolkata,Phone,Tech,20000,1,2024-12-31
5410,G,25,Delhi,Shirt,Clothing,1000,1,2024-03-02
5411,B,22,Delhi,Phone,Tech,20000,3,2024-05-07
5412,Z,22,Bangalore,Tablet,Tech,30000,3,2024-01-23
5413,B,35,Delhi,Shirt,Clothing,1000,3,2024-04-18
5414,N,30,Mumbai,Laptop,Tech,50000,3,2024-11-21
5415,S,30,Kolkata,Shirt,Clothing,1000,3,2024-06-17
5416,W,30,Mumbai,Tablet,Tech,30000,3,2024-04-30
5417,J,25,Chennai,Tablet,Tech,30000,3,2024-09-17
5418,E,25,Bangalore,Laptop,Tech,50000,3,2024-11-15
5419,G,30,Kolkata,Shoes,Clothing,2000,2,2024-06-22
5420,J,22,Bangalore,Laptop,Tech,50000,1,2024-10-19
5421,J,35,Delhi,Phone,Tech,20000,2,2024-09-01
5422,I,35,Kolkata,Tablet,Tech,30000,1,2024-12-18
5423,V,25,Delhi,Tablet,Tech,30000,2,2024-09-25
5424,V,25,Mumbai,Laptop,Tech,50000,3,2024-11-10
5425,F,30,Chennai,Tablet,Tech,30000,2,2024-12-08
5426,W,25,Kolkata,Shirt,Clothing,1000,3,2024-12-22
5427,J,30,Mumbai,Laptop,Tech,50000,2,2024-07-25
5428,L,25,Chennai,Shoes,Clothing,2000,2,2024-11-25
5429,J,35,Mumbai,Shirt,Clothing,1000,1,2024-08-25
5430,U,22,Chennai,Tablet,Tech,30000,2,2024-01-25
5431,E,30,Delhi,Shirt,Clothing,1000,1,2024-07-19
5432,L,35,Bangalore,Shirt,Clothing,1000,2,2024-08-25
5433,S,25,Kolkata,Phone,Tech,20000,2,2024-08-01
5434,E,35,Chennai,Shirt,Clothing,1000,2,2024-12-15
5435,V,22,Bangalore,Shirt,Clothing,1000,3,2024-01-14
5436,L,22,Kolkata,Shirt,Clothing,1000,1,2024-08-22
5437,J,35,Mumbai,Laptop,Tech,50000,3,2024-11-27
5438,Q,30,Mumbai,Tablet,Tech,30000,3,2024-12-26
5439,U,35,Delhi,Tablet,Tech,30000,1,2024-11-22
5440,D,35,Delhi,Shirt,Clothing,1000,2,2024-12-04
5441,M,35,Chennai,Shoes,Clothing,2000,1,2024-05-13
5442,H,25,Mumbai,Shirt,Clothing,1000,2,2024-03-12
5443,I,30,Kolkata,Laptop,Tech,50000,1,2024-03-12
5444,V,25,Kolkata,Laptop,Tech,50000,3,2024-06-14
5445,Q,35,Kolkata,Laptop,Tech,50000,1,2024-09-04
5446,T,22,Chennai,Tablet,Tech,30000,1,2024-10-30
5447,P,30,Chennai,Tablet,Tech,30000,3,2024-06-24
5448,R,22,Kolkata,Shoes,Clothing,2000,2,2024-07-21
5449,Y,35,Kolkata,Tablet,Tech,30000,3,2024-07-27
5450,M,22,Delhi,Laptop,Tech,50000,3,2024-09-14
5451,D,30,Mumbai,Shoes,Clothing,2000,3,2024-09-12
5452,B,35,Delhi,Phone,Tech,20000,3,2024-01-21
5453,Y,25,Mumbai,Laptop,Tech,50000,1,2024-04-02
5454,A,25,Bangalore,Laptop,Tech,50000,3,2024-01-17
5455,M,30,Chennai,Phone,Tech,20000,3,2024-08-09
5456,G,35,Chennai,Shirt,Clothing,1000,1,2024-03-23
5457,V,22,Delhi,Laptop,Tech,50000,1,2024-07-11
5458,Y,25,Mumbai,Laptop,Tech,50000,2,2024-01-26
5459,O,25,Bangalore,Shirt,Clothing,1000,3,2024-04-14
5460,O,25,Mumbai,Tablet,Tech,30000,1,2024-07-21
5461,U,35,Delhi,Phone,Tech,20000,1,2024-01-07
5462,G,35,Chennai,Shirt,Clothing,1000,3,2024-12-18
5463,S,25,Mumbai,Phone,Tech,20000,2,2024-10-15
5464,Z,35,Mumbai,Phone,Tech,20000,2,2024-11-01
5465,W,22,Bangalore,Tablet,Tech,30000,3,2024-12-17
5466,D,30,Kolkata,Laptop,Tech,50000,1,2024-10-02
5467,L,30,Kolkata,Tablet,Tech,30000,1,2024-01-26
5468,N,30,Kolkata,Shirt,Clothing,1000,2,2024-01-15
5469,Q,30,Delhi,Shoes,Clothing,2000,1,2024-10-19
5470,O,35,Kolkata,Laptop,Tech,50000,1,2024-08-18
5471,B,30,Delhi,Laptop,Tech,50000,3,2024-01-10
5472,O,22,Delhi,Shirt,Clothing,1000,2,2024-04-18
5473,D,30,Bangalore,Phone,Tech,20000,2,2024-04-11
5474,Y,22,Mumbai,Phone,Tech,20000,2,2024-08-20
5475,Z,35,Chennai,Phone,Tech,20000,2,2024-07-02
5476,S,22,Delhi,Laptop,Tech,50000,1,2024-03-05
5477,F,25,Bangalore,Shoes,Clothing,2000,3,2024-08-05
5478,X,22,Delhi,Shoes,Clothing,2000,2,2024-08-24
5479,V,35,Kolkata,Laptop,Tech,50000,1,2024-10-08
5480,E,30,Delhi,Tablet,Tech,30000,2,2024-02-03
5481,D,25,Mumbai,Phone,Tech,20000,1,2024-01-06
5482,Z,22,Delhi,Shirt,Clothing,1000,2,2024-08-19
5483,I,25,Chennai,Tablet,Tech,30000,2,2024-07-02
5484,F,30,Mumbai,Tablet,Tech,30000,2,2024-05-18
5485,F,25,Chennai,Shirt,Clothing,1000,1,2024-05-08
5486,G,22,Chennai,Laptop,Tech,50000,3,2024-04-15
5487,O,25,Delhi,Phone,Tech,20000,2,2024-12-21
5488,R,35,Bangalore,Shirt,Clothing,1000,1,2024-01-27
5489,Q,25,Delhi,Shoes,Clothing,2000,1,2024-07-05
5490,L,22,Kolkata,Shoes,Clothing,2000,2,2024-07-20
5491,D,35,Delhi,Shirt,Clothing,1000,1,2024-07-11
5492,A,30,Delhi,Tablet,Tech,30000,2,2024-12-28
5493,Z,22,Bangalore,Laptop,Tech,50000,2,2024-10-16
5494,U,35,Delhi,Tablet,Tech,30000,2,2024-12-06
5495,O,25,Kolkata,Laptop,Tech,50000,1,2024-11-12
5496,Y,22,Kolkata,Tablet,Tech,30000,3,2024-08-21
5497,G,30,Mumbai,Shoes,Clothing,2000,3,2024-05-20
5498,Q,22,Delhi,Shirt,Clothing,1000,3,2024-11-18
5499,O,22,Delhi,Shoes,Clothing,2000,1,2024-03-23
5500,U,22,Delhi,Shirt,Clothing,1000,1,2024-10-11
5501,N,30,Mumbai,Phone,Tech,20000,2,2024-12-27
5502,W,22,Mumbai,Shoes,Clothing,2000,3,2024-03-31
5503,E,22,Kolkata,Shoes,Clothing,2000,3,2024-03-15
5504,B,25,Mumbai,Tablet,Tech,30000,3,2024-02-11
5505,L,25,Delhi,Laptop,Tech,50000,1,2024-12-19
5506,E,30,Delhi,Phone,Tech,20000,3,2024-04-08
5507,F,30,Delhi,Tablet,Tech,30000,2,2024-10-30
5508,X,22,Delhi,Shoes,Clothing,2000,1,2024-08-26
5509,X,30,Chennai,Phone,Tech,20000,3,2024-05-14
5510,Y,35,Mumbai,Shoes,Clothing,2000,1,2024-07-26
5511,U,22,Kolkata,Shoes,Clothing,2000,3,2024-03-03
5512,J,35,Delhi,Shoes,Clothing,2000,3,2024-10-11
5513,H,30,Kolkata,Tablet,Tech,30000,3,2024-11-26
5514,Z,30,Kolkata,Shirt,Clothing,1000,1,2024-10-26
5515,D,35,Delhi,Shoes,Clothing,2000,3,2024-10-15
5516,G,25,Mumbai,Laptop,Tech,50000,1,2024-01-10
5517,V,30,Kolkata,Phone,Tech,20000,1,2024-08-09
5518,Y,22,Chennai,Shirt,Clothing,1000,1,2024-07-17
5519,N,30,Bangalore,Shoes,Clothing,2000,1,2024-05-28
5520,E,30,Kolkata,Shoes,Clothing,2000,3,2024-03-27
5521,H,35,Mumbai,Laptop,Tech,50000,1,2024-04-03
5522,Z,30,Chennai,Shoes,Clothing,2000,3,2024-09-28
5523,Y,22,Delhi,Shirt,Clothing,1000,3,2024-09-30
5524,T,25,Chennai,Tablet,Tech,30000,3,2024-05-22
5525,X,35,Kolkata,Shirt,Clothing,1000,2,2024-08-05
5526,F,25,Delhi,Laptop,Tech,50000,2,2024-10-19
5527,V,22,Bangalore,Phone,Tech,20000,3,2024-06-23
5528,O,30,Kolkata,Shirt,Clothing,1000,2,2024-12-27
5529,Y,35,Bangalore,Phone,Tech,20000,1,2024-03-24
5530,M,25,Delhi,Phone,Tech,20000,3,2024-11-18
5531,V,30,Mumbai,Shoes,Clothing,2000,2,2024-07-03
5532,B,35,Kolkata,Shirt,Clothing,1000,1,2024-07-06
5533,N,35,Bangalore,Phone,Tech,20000,2,2024-03-24
5534,Y,30,Kolkata,Shirt,Clothing,1000,1,2024-12-30
5535,C,35,Chennai,Laptop,Tech,50000,2,2024-08-06
5536,E,25,Bangalore,Phone,Tech,20000,2,2024-11-08
5537,M,25,Chennai,Shirt,Clothing,1000,3,2024-12-31
5538,I,30,Mumbai,Laptop,Tech,50000,3,2024-11-27
5539,P,22,Mumbai,Shoes,Clothing,2000,2,2024-10-20
5540,Z,25,Delhi,Shirt,Clothing,1000,2,2024-07-21
5541,R,30,Delhi,Shoes,Clothing,2000,3,2024-09-12
5542,C,22,Kolkata,Tablet,Tech,30000,2,2024-07-25
5543,E,30,Chennai,Shoes,Clothing,2000,2,2024-05-03
5544,Y,30,Mumbai,Shoes,Clothing,2000,3,2024-05-07
5545,Y,35,Mumbai,Phone,Tech,20000,1,2024-06-18
5546,X,35,Kolkata,Laptop,Tech,50000,1,2024-11-17
5547,R,22,Kolkata,Tablet,Tech,30000,3,2024-08-26
5548,B,25,Mumbai,Shoes,Clothing,2000,3,2024-03-17
5549,C,25,Bangalore,Laptop,Tech,50000,1,2024-02-13
5550,Y,22,Chennai,Shirt,Clothing,1000,3,2024-06-19
5551,D,35,Delhi,Phone,Tech,20000,2,2024-04-21
5552,A,30,Chennai,Shoes,Clothing,2000,2,2024-03-07
5553,X,25,Delhi,Laptop,Tech,50000,1,2024-03-29
5554,N,25,Delhi,Shirt,Clothing,1000,1,2024-05-25
5555,T,22,Kolkata,Shoes,Clothing,2000,3,2024-08-25
5556,W,25,Kolkata,Laptop,Tech,50000,1,2024-10-14
5557,C,35,Delhi,Shoes,Clothing,2000,1,2024-11-05
5558,C,35,Delhi,Phone,Tech,20000,3,2024-04-18
5559,P,35,Mumbai,Shoes,Clothing,2000,2,2024-09-13
5560,S,25,Delhi,Laptop,Tech,50000,3,2024-08-06
5561,H,35,Bangalore,Tablet,Tech,30000,1,2024-12-10
5562,A,22,Bangalore,Tablet,Tech,30000,3,2024-09-10
5563,T,25,Kolkata,Laptop,Tech,50000,2,2024-11-12
5564,P,25,Bangalore,Tablet,Tech,30000,2,2024-10-20
5565,F,25,Mumbai,Shoes,Clothing,2000,2,2024-01-13
5566,J,22,Chennai,Laptop,Tech,50000,2,2024-09-09
5567,J,30,Chennai,Shirt,Clothing,1000,3,2024-11-30
5568,B,25,Chennai,Tablet,Tech,30000,2,2024-10-18
5569,Z,30,Delhi,Shirt,Clothing,1000,2,2024-06-18
5570,L,22,Mumbai,Phone,Tech,20000,1,2024-08-22
5571,U,22,Delhi,Tablet,Tech,30000,2,2024-09-05
5572,B,35,Mumbai,Laptop,Tech,50000,2,2024-03-31
